Location,Filename,AQI,AQI_Class
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-3-288.jpg,154,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-2-43.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-3-218.jpg,154,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-546.jpg,73,b_Moderate
Mumbai,MH_UnFSG_2023-02-17-13.00-2-63.jpg,140,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-10-14.30-1-20.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-1-34.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-97.jpg,104,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-162.jpg,245,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-79.jpg,293,e_Very_Unhealthy
Mumbai,MH_UN_2023-03-15-15.00-1-239.jpg,162,d_Unhealthy
Mumbai,MH_UN_2023-03-12-13.00-1-386.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-60.jpg,133,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-22-09.30-1-141.jpg,36,a_Good
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-50.jpg,281,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-156.jpg,71,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-79.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-3-56.jpg,163,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-336.jpg,68,b_Moderate
Mumbai,MH_UN_2023-03-16-11.00-1-155.jpg,159,d_Unhealthy
Mumbai,MH_UN_2023-03-15-15.00-1-218.jpg,162,d_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-7.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-11.jpg,133,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-6.jpg,91,b_Moderate
Bengaluru,BENGR_Good_2023-03-21-08.30-1-302.jpg,47,a_Good
Bengaluru,BENGR_Good_2023-03-25-08.30-1-77.jpg,32,a_Good
Bengaluru,BENGR_UHFSG_2023-02-15-14.30-1-37.jpg,103,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-3.jpg,284,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-74.jpg,63,b_Moderate
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-65.jpg,91,b_Moderate
Mumbai,MH_UH_2023-02-11-03.30-2-58.jpg,154,d_Unhealthy
Bengaluru,BENGR_Good_2023-02-28-08.30-1-41.jpg,37,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-28.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-416.jpg,70,b_Moderate
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-126.jpg,70,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-32.jpg,449,f_Severe
Tamil Nadu,TN_UN_2023-03-06-09.00-2-46.jpg,161,d_Unhealthy
Tamil Nadu,TN_UHFSG_2023-02-10-08.30-1-28.jpg,105,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-92.jpg,133,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-30.jpg,293,e_Very_Unhealthy
Tamil Nadu,TN_UHFSG_2023-02-02- 09.00-2-10.jpg,107,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-4-29.jpg,91,b_Moderate
Mumbai,MH_UnFSG_2023-02-15-10.30-1-65.jpg,143,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-03-08.30-1-27.jpg,136,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-3.jpg,150,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-50.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-55.jpg,320,f_Severe
Mumbai,MH_UH_2023-02-02- 09.30-1-32.jpg,182,d_Unhealthy
Mumbai,MH_VUN_2023-02-25-10.00-1-21.jpg,206,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-03-21-08.30-1-540.jpg,47,a_Good
Tamil Nadu,TN_Good_2023-02-22-09.30-1-171.jpg,36,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-70.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-118.jpg,133,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Mod_2023-03-21-15.00-1-337.jpg,92,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-25.jpg,104,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-12-13.00-1.jpg,156,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-16-17.00-5.jpg,128,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-27-16.30-2-66.jpg,43,a_Good
Mumbai,MH_UN_2023-03-15-15.00-1-113.jpg,162,d_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-241.jpg,199,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-30.jpg,293,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-03-25-08.30-1-71.jpg,32,a_Good
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-405.jpg,104,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-14.jpg,133,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-72.jpg,156,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-271.jpg,68,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-905.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-1-8.jpg,154,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-2-116.jpg,119,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-23-11.00-1-61.jpg,130,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-3-8.jpg,101,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-341.jpg,56,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-108.jpg,245,e_Very_Unhealthy
Bengaluru,BENGR_UHFSG_2023-02-03-08.30-1-42.jpg,136,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-37.jpg,156,d_Unhealthy
Mumbai,MH_VUN_2023-02-25-10.00-1-301.jpg,206,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-8.jpg,245,e_Very_Unhealthy
Tamil Nadu,TN_UHFSG_2023-02-10-08.30-1-2.jpg,105,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-481.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-43.jpg,91,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-1-176.jpg,450,f_Severe
Mumbai,MH_UH_2023-02-02- 09.30-1-31.jpg,182,d_Unhealthy
Mumbai,MH_UN_2023-03-15-15.00-1-288.jpg,162,d_Unhealthy
Mumbai,MH_Good_2023-03-22-18.00-1-403.jpg,47,a_Good
Mumbai,MH_UnFSG_2023-02-17-19.00-2-2.jpg,145,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-107.jpg,245,e_Very_Unhealthy
Mumbai,MH_UnFSG_2023-03-14-13.00-1-121.jpg,138,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1001.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-4-36.jpg,156,d_Unhealthy
Mumbai,MH_UH_2023-02-19-12.00-1-11.jpg,160,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-23-11.00-1-191.jpg,130,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-521.jpg,68,b_Moderate
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-99.jpg,320,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-271.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-1.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-42.jpg,91,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-42.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-81.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-134.jpg,158,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-249.jpg,223,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-180.jpg,281,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-217.jpg,104,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-15-15.00-1-190.jpg,162,d_Unhealthy
Mumbai,MH_Good_2023-03-22-11.00-10.jpg,49,a_Good
Mumbai,MH_Mod_2023-03-21-15.00-1-442.jpg,92,b_Moderate
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-3-56.jpg,103,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-11.jpg,150,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-20-08.30-1-15.jpg,37,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-20.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-12.jpg,245,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-11.jpg,160,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-21.jpg,133,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-176.jpg,73,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-111.jpg,363,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-11.jpg,363,f_Severe
Mumbai,MH_Good_2023-03-22-11.00-1-106.jpg,49,a_Good
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1449.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-201.jpg,119,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-621.jpg,363,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-15.jpg,245,e_Very_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-1-191.jpg,161,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-24.jpg,133,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-113.jpg,223,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-09-09.00-1-206.jpg,134,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-30.jpg,163,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2689.jpg,230,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-5.jpg,134,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-42.jpg,101,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-96.jpg,68,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3113.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-196.jpg,363,f_Severe
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-55.jpg,281,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-136.jpg,70,b_Moderate
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-1-103.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-03- 09.30-1-39.jpg,162,d_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-25.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-3-51.jpg,103,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-17-19.00-2-41.jpg,145,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-230.jpg,245,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-22-09.30-1-211.jpg,36,a_Good
Mumbai,MH_UH_2023-02-19-12.00-1-8.jpg,160,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-1-236.jpg,161,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-371.jpg,68,b_Moderate
Bengaluru,BENGR_Good_2023-02-19-08.30-1-36.jpg,41,a_Good
Mumbai,MH_UnFSG_2023-02-17-19.00-2-29.jpg,145,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-113.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-18-11.00-1-51.jpg,151,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1217.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-03-25-08.30-1-82.jpg,32,a_Good
Mumbai,MH_Good_2023-03-23-17.00-1-295.jpg,47,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-124.jpg,158,d_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-41.jpg,281,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4873.jpg,230,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-03- 09.30-1-56.jpg,162,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-601.jpg,450,f_Severe
Mumbai,MH_UnFSG_2023-03-14-13.00-1-391.jpg,138,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-13.jpg,331,f_Severe
Tamil Nadu,TN_UNH_2023-02-03-13.30-1-38.jpg,167,d_Unhealthy
Mumbai,MH_Good_2023-03-23-17.00-1-309.jpg,47,a_Good
Bengaluru,BENGR_Good_2023-03-17-08.30-1-260.jpg,15,a_Good
Bengaluru,BENGR_Good_2023-02-28-08.30-1-271.jpg,37,a_Good
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-1-20.jpg,63,b_Moderate
Mumbai,MH_VUN_2023-02-25-10.00-1-291.jpg,206,e_Very_Unhealthy
Mumbai,MH_VUN_2023-03-05-08.30-2-81.jpg,284,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-116.jpg,119,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-46.jpg,363,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-39.jpg,293,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-10.jpg,449,f_Severe
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-2.jpg,63,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-3.jpg,372,f_Severe
Mumbai,MH_VUN_2023-03-05-08.30-2-51.jpg,284,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-717.jpg,223,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-20-16.30-2-56.jpg,43,a_Good
Bengaluru,BENGR_Good_2023-02-26-08.30-1-441.jpg,48,a_Good
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-1-12.jpg,372,f_Severe
Mumbai,MH_UnFSG_2023-02-15-10.30-2.jpg,143,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1113.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-451.jpg,68,b_Moderate
Mumbai,MH_UnFSG_2023-02-17-13.00-1-4.jpg,140,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-09-09.00-1-236.jpg,134,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Mod_2023-03-21-15.00-1-57.jpg,92,b_Moderate
Mumbai,MH_UH_2023-02-14-11.30-5.jpg,160,d_Unhealthy
Mumbai,MH_VUN_2023-03-05-08.30-2-321.jpg,284,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-16.jpg,163,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-29.jpg,91,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-130.jpg,293,e_Very_Unhealthy
Mumbai,MH_UN_2023-03-02-08.00-2.jpg,156,d_Unhealthy
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-171.jpg,51,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-273.jpg,104,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-146.jpg,68,b_Moderate
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-611.jpg,73,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-97.jpg,133,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-20.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-50.jpg,293,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-81.jpg,330,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-67.jpg,331,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-2.jpg,320,f_Severe
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-136.jpg,68,b_Moderate
Mumbai,MH_UH_2023-02-10-14.30-1-102.jpg,160,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-485.jpg,223,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-03-25-08.30-1-58.jpg,32,a_Good
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-316.jpg,97,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-276.jpg,363,f_Severe
Bengaluru,BENGR_Good_2023-03-21-08.30-1-533.jpg,47,a_Good
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-245.jpg,141,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-1-176.jpg,121,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-19-12.00-1-14.jpg,160,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-95.jpg,320,f_Severe
Bengaluru,BENGR_Good_2023-02-26-08.30-1-251.jpg,48,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-2-13.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-341.jpg,363,f_Severe
Bengaluru,BENGR_Good_2023-02-26-08.30-1-281.jpg,48,a_Good
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-17.jpg,150,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-54.jpg,331,f_Severe
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-1-26.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-271.jpg,106,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-38.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-103.jpg,320,f_Severe
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-14.jpg,63,b_Moderate
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-4-20.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-107.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-132.jpg,281,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-72.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-37.jpg,101,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-131.jpg,450,f_Severe
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-28.jpg,103,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VUN_2023-02-27-10.30-1-181.jpg,299,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-105.jpg,281,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-4-127.jpg,154,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-84.jpg,320,f_Severe
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-1-111.jpg,121,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-27-08.30-1-236.jpg,47,a_Good
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-1-4.jpg,330,f_Severe
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-86.jpg,119,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-1.jpg,450,f_Severe
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-3-9.jpg,163,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-22.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-115.jpg,330,f_Severe
Mumbai,MH_UH_2023-02-14-11.30-1-61.jpg,160,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3665.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-03-17-08.30-1-316.jpg,15,a_Good
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-29.jpg,330,f_Severe
Mumbai,MH_UH_2023-02-19-12.00-1-51.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-9.jpg,154,d_Unhealthy
Mumbai,MH_UnFSG_2023-03-14-13.00-1-229.jpg,138,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-15-15.00-1-120.jpg,162,d_Unhealthy
Bengaluru,BENGR_Good_2023-03-25-08.30-1-30.jpg,32,a_Good
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1201.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-1-83.jpg,372,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-17-12.00-3.jpg,347,f_Severe
Tamil Nadu,TN_Good_2023-02-21-08.30-1-6.jpg,29,a_Good
Mumbai,MH_Good_2023-03-22-18.00-1-163.jpg,47,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-2-6.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-28-08.30-1-376.jpg,37,a_Good
Tamil Nadu,TN_MOD_2023-02-09-08.30-2-30.jpg,78,b_Moderate
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-5.jpg,331,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-110.jpg,245,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-81.jpg,104,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-23-11.00-2.jpg,130,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-02- 09.30-1-22.jpg,182,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-9.jpg,91,b_Moderate
Mumbai,MH_UnFSG_2023-02-15-10.30-1-56.jpg,143,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-2-66.jpg,284,e_Very_Unhealthy
Mumbai,MH_UN_2023-03-16-11.00-1-260.jpg,159,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-1-86.jpg,161,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-70.jpg,293,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-211.jpg,97,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-102.jpg,330,f_Severe
Tamil Nadu,TN_Good_2023-02-23-08.30-2-151.jpg,43,a_Good
Mumbai,MH_UnFSG_2023-03-14-13.00-3.jpg,138,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-02-25-10.00-1-346.jpg,206,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-426.jpg,71,b_Moderate
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-172.jpg,281,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-221.jpg,223,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-526.jpg,363,f_Severe
Bengaluru,BENGR_UHFSG_2023-02-03-08.30-1-14.jpg,136,c_Unhealthy_for_Sensitive_Groups
